base_index,length,fidelity_min,fidelity_max,ambiguity_diameter,minimax_abs_lower_bound,bayes_mae_lower_bound
471,8,0.666052947800392,0.7602631686258947,0.09421022082550268,0.04710511041275134,0.025042246879854967
472,8,0.4950581273971065,0.6392615634327603,0.14420343603565383,0.07210171801782692,0.03832718398270819
473,16,0.04590882625680168,0.4189817924519154,0.37307296619511376,0.18653648309755688,0.09726994067662316
474,8,0.6389191265061083,0.7349347125500538,0.09601558604394556,0.04800779302197278,0.025540449207611723
475,24,0.1252402551300565,0.3954315126851107,0.2701912575550542,0.1350956287775271,0.07061991481593317
476,16,0.1274336700388905,0.4804055281373337,0.3529718580984432,0.1764859290492216,0.09255572210387268
477,24,0.19340905285909885,0.4360070226997756,0.24259796984067675,0.12129898492033837,0.06178472549901279
478,8,0.3973320857958291,0.5582016910160346,0.16086960522020544,0.08043480261010272,0.042781147320881376
479,8,0.7849218173856621,0.8415944984031022,0.05667268101744005,0.028336340508720026,0.01507741630117727
480,24,0.11479067276488569,0.41898401530334306,0.30419334253845737,0.15209667126922868,0.07838803106275506
481,16,0.08596787938869235,0.4395615411483974,0.3535936617597051,0.17679683087985254,0.09283190699326775
482,16,0.1035829737548625,0.47427294217125204,0.37068996841638957,0.18534498420819479,0.09689093931677885
483,16,0.03964085025422723,0.37087397090841623,0.331233120654189,0.1656165603270945,0.08686909258882508
484,16,0.23323841750270952,0.5513051932456675,0.318066775742958,0.159033387871479,0.08346643540698226
485,8,0.8127275722791019,0.8663168339321841,0.0535892616530822,0.0267946308265411,0.014247732670373306
486,16,0.044858954225215464,0.4141848431680024,0.36932588894278695,0.18466294447139348,0.09638319977571627
487,16,0.18918743930570212,0.546381687488678,0.35719424818297585,0.17859712409148792,0.09324922086887154
488,16,0.05517883764907694,0.38728916614765474,0.3321103284985778,0.1660551642492889,0.08747278644206719
489,24,0.19298213323404845,0.38667209715252315,0.1936899639184747,0.09684498195923735,0.05092206748683254
490,24,0.1790611547545652,0.43961511889214067,0.2605539641375755,0.13027698206878774,0.06597143560406213
491,8,0.6410893536184785,0.7551211108111924,0.11403175719271386,0.05701587859635693,0.030262324147189427
492,8,0.4601830769060775,0.6104281505892375,0.15024507368315998,0.07512253684157999,0.03994102407737795
