base_index,length,fidelity_min,fidelity_max,ambiguity_diameter,minimax_abs_lower_bound,bayes_mae_lower_bound,exact_marginal_fidelity,exact_composition_grid_mae,fraction_grid_error_above_0p05
16,24,0.4865480044665068,0.6438218483168403,0.1572738438503335,0.07863692192516675,0.034710385353934496,0.7878244083823487,0.2633740708380625,1.0
17,8,0.689966941385414,0.7557410841862816,0.06577414280086757,0.03288707140043379,0.017514202332830225,0.9296745242553492,0.20540552056443312,1.0
18,24,0.5404302787606768,0.7493999100028506,0.20896963124217371,0.10448481562108686,0.05108496334812548,0.8003634424693015,0.1964902060558012,1.0
19,16,0.5339871864496292,0.6344329510277781,0.10044576457814891,0.050222882289074455,0.0271354421591801,0.8789616764657606,0.29479149258659815,1.0
20,8,0.7293775672679407,0.7914926256449605,0.062115058377019805,0.031057529188509903,0.01653363523739082,0.9415710274285078,0.17961479413269021,1.0
21,24,0.5129598180533435,0.6833607123440908,0.17040089429074734,0.08520044714537367,0.039953751781935894,0.7777265808264869,0.21993120773273403,1.0
22,8,0.776608461812453,0.8286465346266471,0.052038072814194036,0.026019036407097018,0.013849758401589196,0.950387548402306,0.1464545311758392,1.0
23,16,0.5157814190863955,0.6210110744667001,0.1052296553803046,0.0526148276901523,0.028322826429251644,0.8801139261528846,0.31128340255644527,1.0
24,24,0.4581079399458336,0.5476795960864046,0.089571656140571,0.0447858280702855,0.01744044353879194,0.801991254913471,0.32333061510018035,1.0
25,24,0.5042099110266907,0.5636561737843472,0.05944626275765652,0.02972313137882826,0.012104314863574328,0.8331259860535122,0.31316005200209684,1.0
26,8,0.8216920111319774,0.8631227278603532,0.04143071672837573,0.020715358364187864,0.011023728107440107,0.9578890863294359,0.11438031008772373,1.0
27,8,0.8388229252116574,0.8823910552147062,0.04356813000304882,0.02178406500152441,0.011583346318907858,0.9670002065117862,0.1050346900197919,1.0
28,24,0.5084306419691293,0.6873889995204274,0.17895835755129808,0.08947917877564904,0.04204436196383329,0.7690420103254567,0.2131405315926484,1.0
29,24,0.4646985282571877,0.6394146328088179,0.17471610455163022,0.08735805227581511,0.039652534468956974,0.795870062687724,0.28773628334143225,1.0
30,8,0.793157600658227,0.8391893586011712,0.04603175794294412,0.02301587897147206,0.012252439625098402,0.9519233333518221,0.1346295614808188,1.0
31,16,0.5429742250897943,0.6128591418616912,0.0698849167718969,0.03494245838594845,0.019366703407987924,0.8708510439486543,0.2971505519040048,1.0
32,24,0.504938180152926,0.7395463251660519,0.23460814501312588,0.11730407250656294,0.05629798857278625,0.7669030863747752,0.1938769115519256,0.9333333333333333
33,16,0.5368829289889117,0.6460255264404255,0.10914259745151389,0.054571298725756945,0.029289527462383655,0.8784935234260776,0.2853452566897578,1.0
34,8,0.7918324891277234,0.8423970982160122,0.05056460908828875,0.025282304544144374,0.01345353295804191,0.9503549888244949,0.1318497395638958,1.0
35,16,0.560380556032622,0.6240646301673769,0.06368407413475485,0.03184203706737743,0.017521848435555997,0.8746233908957103,0.2858188322016729,1.0
36,16,0.5096329723353488,0.5673916372456399,0.057758664910291135,0.028879332455145568,0.016235967118955547,0.8580145427789555,0.3255205820559571,1.0
37,8,0.6707535005987879,0.753697055052605,0.08294355445381707,0.041471777226908535,0.022059951351466427,0.9342831096947216,0.21966681649768835,1.0
38,16,0.47509958722452617,0.5791328926582279,0.1040333054337017,0.05201665271685085,0.028037179585581003,0.8745836950799342,0.34777497145747804,1.0
39,16,0.5721739285905293,0.6461658233779397,0.07399189478741042,0.03699594739370521,0.02027733723899438,0.8747291921427007,0.2680251231485506,1.0
40,8,0.6655898164671048,0.748170428723225,0.08258061225612023,0.04129030612806012,0.021969383626965634,0.93410934769258,0.22498318902207423,1.0
41,24,0.49317301886870646,0.6202131333950371,0.12704011452633068,0.06352005726316534,0.028213381633239755,0.7884823136658771,0.26434666453466643,1.0
42,24,0.5450986752825019,0.7459918500044302,0.20089317472192836,0.10044658736096418,0.04811789996812028,0.7800326442726832,0.17771251384965195,0.9333333333333333
43,24,0.4837044292832158,0.6793316250304524,0.19562719574723664,0.09781359787361832,0.04560960457393094,0.7862458949635731,0.2515316452402711,1.0
44,16,0.5102935193690882,0.5833933932012731,0.07309987383218497,0.036549936916092485,0.020126264400574242,0.8673334645914385,0.32425594408719327,1.0
45,24,0.45595154962337386,0.6763527981256351,0.22040124850226123,0.11020062425113061,0.05160604001347587,0.7601449259821308,0.24561398375409638,1.0
46,24,0.5283102275396666,0.6355593317602587,0.10724910422059208,0.05362455211029604,0.02150648591218072,0.8375402966186446,0.2848748900151839,1.0
47,16,0.49675921140002255,0.5989216670287554,0.10216245562873283,0.051081227814366414,0.02765931748332206,0.8725892315211367,0.32551857564669046,1.0
48,16,0.5674024612182895,0.6313889190703228,0.06398645785203327,0.03199322892601664,0.017618146604503428,0.8800635901457797,0.28416984045620014,1.0
49,16,0.5221810415035061,0.6392295224701179,0.1170484809666118,0.0585242404833059,0.03130468908969787,0.8913289343175107,0.3083642274826234,1.0
50,8,0.7518107403522987,0.8088310426692045,0.0570203023169058,0.0285101511584529,0.015177861654923859,0.9495541886636448,0.1678732681203412,1.0
51,24,0.5478609802414993,0.6646689818452269,0.11680800160372762,0.05840400080186381,0.024083849072668213,0.8089247905890652,0.23423091266388693,1.0
52,8,0.7486979747239193,0.8131873129504337,0.06448933822651437,0.032244669113257185,0.017148227284563798,0.9441603282096276,0.16127201109911482,1.0
53,24,0.5351690129243323,0.6721257435593506,0.13695673063501834,0.06847836531750917,0.03065340065159566,0.8293836937703807,0.2606186312616888,1.0
54,8,0.81928266165424,0.8668820281384004,0.04759936648416041,0.023799683242080205,0.012657821840143376,0.9640745058895224,0.11956788051655612,1.0
55,8,0.628935722826404,0.7206479338528015,0.09171221102639748,0.04585610551319874,0.024395705213170974,0.9226782949843071,0.2452904804082498,1.0
56,8,0.7113154000301355,0.7839278926903734,0.07261249266023795,0.036306246330118974,0.019310739482573676,0.9395910814294035,0.18984840713441545,1.0
57,16,0.4775885805718061,0.6217710073295668,0.14418242675776072,0.07209121337888036,0.03847649876572245,0.8996998029805281,0.34622787770077584,1.0
58,24,0.4771239005739209,0.6862144460654263,0.20909054549150535,0.10454527274575268,0.05017991477842466,0.7391468391765128,0.20231285208330207,1.0
59,16,0.5761073697875091,0.6828463700668337,0.10673900027932459,0.053369500139662296,0.028532528269808958,0.915859921149649,0.2842782572844776,1.0
60,8,0.7677504240858432,0.8263124142313162,0.05856199014547303,0.029280995072736515,0.0155744166136756,0.9472371797366728,0.14848891988687304,1.0
